0,438248517
0,443915524
0,459027542
0,460916544
0,476028562
0,489251577
0,506252597
0,523253617
0,542143640
0,553477653
0,559144660
0,574256678
0,581812687
0,598813707
0,608258718
0,617703729
0,627148740
0,636593751
0,661150780
0,685707809
0,700819827
0,715931845
0,751822887
0,770712909
0,793380936
0,817937965
0,844383996
0,908610072
0,910499074
0,924666591
0,959613132
0,961502135
0,976141902
0,976614152
0,986059164
0,989364917
0,989837168
0,999282179
1,001171181
1,003060184
1,014394197
1,017227700
1,027617213
1,030450716
1,042729230
1,044618233
1,057841248
1,059730250
1,069175262
1,082398277
1,084287279
1,086176282
1,095621293
1,097510295
1,106955306
1,121595073
1,123956326
1,127262080
1,129623333
1,133401337
1,136707091
1,142846349
1,146624353
1,149930107
1,153235861
1,157958366
1,161736371
1,165514375
1,171181382
1,174959386
1,179681892
1,185348899
1,190071404
1,196682912
1,202349919
1,208961427
1,215572934
1,223128943
1,229740451
1,239185462
1,248630473
1,258075485
1,269409498
1,278854509
1,291133024
