0,0005	0,134895
0,001	0,242811
0,002	0,44965
0,003	0,638503
0,004	0,80937
0,005	0,980237
0,006	1,151104
0,007	1,303985
0,008	1,43888
0,009	1,564782
0,01	1,681691
0,015	2,15832
0,02	2,464082
0,025	2,715886
0,03	2,913732
0,035	3,05762
0,04	3,156543
0,05	3,336403
0,06	3,480291
0,07	3,5972
0,08	3,696123
0,09	3,768067
0,1	3,840011
0,15	4,145773
0,2	4,343619
0,25	4,550458
0,3	4,76629
0,35	5,000108
0,4	5,269898
0,45	5,620625
0,5	6,088261
0,55	6,609855
0,6	7,266344
0,65	7,985784
0,7	8,81314
0,75	9,71244
0,8	10,70167
0,825	11,24125
0,85	12,05062
0,875	12,94992
0,9	14,56866
0,925	17,986
