2,803121140	0,341303514
2,825180206	0,347522313
2,994392926	0,352280739
3,426637311	0,305765736
3,488723410	0,323035490
3,772005787	0,308451580
4,254511168	0,271641501
4,261352631	0,302439987
4,444572585	0,310295985
4,564399771	0,315015368
4,628279161	0,317393930
4,901079545	0,309351741
5,139463427	0,291255021
5,203997127	0,315997267
5,311738418	0,319967565
5,324627565	0,337193743
5,386743956	0,347906873
5,431578103	0,361521711
5,643865992	0,385597646
5,985467502	0,398934439
6,152861476	0,415214637
6,347932285	0,429796044
6,509667840	0,489401645
6,817426691	0,506545281
7,013764219	0,539655122
7,218043527	0,577531769
7,480647978	0,617455183
7,570670531	0,739282403
7,611187125	0,741879256
7,735403745	0,766335348
8,243416657	0,821836187
8,354125985	0,823517012
8,390185903	0,850357519
8,509361105	0,849420322
8,536291886	0,866590137
8,567689309	0,872285374
8,764592710	0,870407648
8,822649475	0,886965410
8,992148995	0,888205651
9,027805853	0,891186572
9,101331010	0,910860749
9,159250576	0,915320140
9,208258001	0,933564609
9,417447361	0,936751838
9,460127703	0,958421376
9,631073675	0,960669392
9,945833005	0,981952882
10,046471556	0,984686567
10,269322268	0,999838113
10,329431229	1,022312153
10,429196568	1,025131977
10,771217713	1,026902544
10,832966328	1,042602214
11,165880150	1,044567459
11,381270740	1,059512604
11,392210095	1,083714068
11,827395536	1,086526993
12,081770169	1,091304325
12,397996654	1,094421696
12,649137195	1,099951397
13,011377487	1,104504055
13,193742286	1,113845998
13,697326437	1,118934297
14,146509350	1,123392108
14,452193055	1,128043560
15,041311335	1,134429794
15,815717040	1,139198582
16,158063528	1,144430527
16,618648906	1,152297036
17,666007705	1,156818652
18,163847108	1,163218157
19,190602063	1,170471709
21,043615944	1,175817399
22,359305548	1,184315519
24,020119036	1,191332969
26,332028522	1,199445950
29,407191606	1,207434517
34,408524311	1,216370681
42,178660336	1,223882015
54,723659698	1,234804376
71,059396804	1,245618322
100,005056425	1,256033889
161,448247463	1,268028951
198,360289381	1,278501225
1077,074830125	1,291133024
