1,844744351	0,438248517
1,851200697	0,443915524
1,899066920	0,459027542
2,021088517	0,460916544
2,038818172	0,476028562
2,120673248	0,489251577
2,269076232	0,506252597
2,271088204	0,523253617
2,323926676	0,542143640
2,363967904	0,553477653
2,387589263	0,559144660
2,485162031	0,574256678
2,573864982	0,581812687
2,598145648	0,598813707
2,638130813	0,608258718
2,642869871	0,617703729
2,666057381	0,627148740
2,684881664	0,636593751
2,772360541	0,661150780
2,928888820	0,685707809
3,021266263	0,700819827
3,130429731	0,715931845
3,220550196	0,751822887
3,399889191	0,770712909
3,518134816	0,793380936
3,647694356	0,817937965
3,819787525	0,844383996
3,879357889	0,908610072
3,907889762	0,910499074
3,998103964	0,924666591
4,369111703	0,959613132
4,452162877	0,961502135
4,479195972	0,976141902
4,568485355	0,976614152
4,588652839	0,986059164
4,612161297	0,989364917
4,759514938	0,989837168
4,802944551	0,999282179
4,929720576	1,001171181
4,956389237	1,003060184
5,011383064	1,014394197
5,054708671	1,017227700
5,091371817	1,027617213
5,254817363	1,030450716
5,289886993	1,042729230
5,430414151	1,044618233
5,689505397	1,057841248
5,772458407	1,059730250
5,956374744	1,069175262
6,006039873	1,082398277
6,088528881	1,084287279
6,369822416	1,086176282
6,420691669	1,095621293
6,695537588	1,097510295
6,873910451	1,106955306
6,882981685	1,121595073
7,243660904	1,123956326
7,454537122	1,127262080
7,717655286	1,129623333
7,927393132	1,133401337
8,230171190	1,136707091
8,381628709	1,142846349
8,801851641	1,146624353
9,179129145	1,149930107
9,435293396	1,153235861
9,924161143	1,157958366
10,572986138	1,161736371
10,855651010	1,165514375
11,229452428	1,171181382
12,089103645	1,174959386
12,491466232	1,179681892
13,307712054	1,185348899
14,799314091	1,190071404
15,869184777	1,196682912
17,211333807	1,202349919
19,093796339	1,208961427
21,635727127	1,215572934
25,860230316	1,223128943
32,643159104	1,229740451
44,021497213	1,239185462
59,108938479	1,248630473
85,953272086	1,258075485
142,325308697	1,269409498
177,481414702	1,278854509
1050,109368900	1,291133024
